x,y,z
1.955800,28.006039,141.446219
2.021840,27.477719,141.446219
1.976120,27.076399,141.446219
2.225040,26.720799,141.446219
2.392680,26.258519,141.446219
2.489200,25.730199,141.446219
2.372360,25.247599,141.446219
2.275840,24.739599,141.446219
2.377440,24.292559,141.446219
2.352040,23.896319,141.446219
2.443480,23.459439,141.446219
2.367280,23.037799,141.446219
2.357120,22.611079,141.446219
2.484120,22.143719,141.446219
2.509520,21.727159,141.446219
2.326640,21.173439,141.446219
2.423160,20.629879,141.446219
2.057400,20.325079,141.446219
1.407160,20.132039,141.446219
0.822960,20.050759,141.446219
0.665480,19.568159,141.446219
0.675640,18.948399,141.446219
0.650240,18.389599,141.446219
0.513080,17.993359,141.446219
0.995680,17.637759,141.446219
1.061720,17.200879,141.446219
1.143000,16.667479,141.446219
1.254760,16.220439,141.446219
1.341120,15.697199,141.446219
1.483360,15.204440,141.446219
1.656080,14.726920,141.446219
1.910080,14.249400,141.446219
1.828800,13.736320,141.446219
2.042160,13.355320,141.446219
2.057400,12.842240,141.446219
2.052320,12.313920,141.446219
2.047240,11.785600,141.446219
1.991360,11.252200,141.446219
2.113280,10.759440,141.446219
2.087880,10.292080,141.446219
2.280920,9.779000,141.446219
2.296160,9.316720,141.446219
2.600960,8.808720,141.446219
-1.295400,8.143240,141.446219
-1.772920,8.011160,141.446219
-2.286000,7.995920,141.446219
-2.722880,8.102600,141.446219
-3.230880,8.315960,141.446219
-3.698240,8.361680,141.446219
-4.104640,8.524240,141.446219
-4.597400,8.620760,141.446219
-5.181600,8.702040,141.446219
-5.618480,8.793480,141.446219
-6.035040,8.915400,141.446219
-6.558280,8.869680,141.446219
-7.035800,8.945880,141.446219
-7.518400,8.935720,141.446219
-8.061960,8.961120,141.446219
-8.519160,8.961120,141.446219
-9.027160,8.727440,141.446219
-9.575800,8.844280,141.446219
-9.972040,8.585200,141.446219
-10.581640,8.448040,141.446219
-11.059160,8.331200,141.446219
-11.724640,8.498840,141.446219
-12.227560,8.834120,141.446219
-12.821920,8.702040,141.446219
-13.309600,8.829040,141.446219
-13.817600,8.823960,141.446219
-14.345920,8.844280,141.446219
-14.940280,8.742680,141.446219
-15.499080,8.991600,141.446219
-16.037559,8.854440,141.446219
-16.535399,8.722360,141.446219
-17.038319,8.417560,141.446219
-17.465039,8.148320,141.446219
-17.800319,7.645400,141.446219
-18.033999,7.020560,141.446219
-18.115279,6.451600,141.446219
-18.166079,5.908040,141.446219
-18.216879,5.288280,141.446219
-18.211799,4.800600,141.446219
-18.348959,4.241800,141.446219
-18.242279,3.683000,141.446219
-18.094959,3.139440,141.446219
-17.998439,2.565400,141.446219
-18.577559,2.407920,141.446219
-18.582639,1.879600,141.446219
-18.582639,1.366520,141.446219
-18.531839,0.787400,141.446219
-18.486119,0.264160,141.446219
-18.526759,-0.132080,141.446219
-18.755359,-0.614680,141.446219
-18.943319,-1.036320,141.446219
-18.887439,-1.605280,141.446219
-18.983959,-2.204720,141.446219
-19.009359,-2.626360,141.446219
-18.963639,-3.230880,141.446219
-19.080479,-3.662680,141.446219
-18.994119,-4.201160,141.446219
-18.999199,-4.729480,141.446219
-19.151599,-5.115560,141.446219
-19.039839,-5.567680,141.446219
-18.943319,-6.085840,141.446219
-18.948399,-6.649720,141.446219
-18.872199,-7.233920,141.446219
-18.562319,-7.818120,141.446219
-19.014439,-8.143240,141.446219
-18.989039,-8.829040,141.446219
-19.034759,-9.296400,141.446219
-18.750279,-9.855200,141.446219
-18.267679,-10.073640,141.446219
-17.835879,-10.287000,141.446219
-17.256759,-10.368280,141.446219
-16.682719,-10.393680,141.446219
-16.261079,-10.530840,141.446219
-15.651479,-10.469880,141.446219
-15.173960,-10.642600,141.446219
-14.742160,-10.698480,141.446219
-14.356080,-10.845800,141.446219
-13.802360,-10.759440,141.446219
-13.274040,-10.891520,141.446219
-12.745720,-10.942320,141.446219
-12.339320,-11.201400,141.446219
-11.836400,-11.160760,141.446219
-11.338560,-11.287760,141.446219
-10.764520,-11.328400,141.446219
-10.210800,-11.328400,141.446219
-9.692640,-11.384280,141.446219
-9.113520,-11.424920,141.446219
-8.661400,-11.435080,141.446219
-8.244840,-11.384280,141.446219
-7.828280,-11.404600,141.446219
-7.335520,-11.206480,141.446219
-6.822440,-11.099800,141.446219
-6.258560,-11.201400,141.446219
-5.720080,-11.201400,141.446219
-5.288280,-11.049000,141.446219
-4.810760,-10.967720,141.446219
-4.246880,-11.059160,141.446219
-3.749040,-11.079480,141.446219
-3.342640,-11.018520,141.446219
-2.880360,-10.972800,141.446219
-2.448560,-10.830560,141.446219
6.944360,-18.724879,141.446219
7.101840,-18.201639,141.446219
7.132320,-17.586959,141.446219
7.406640,-17.246599,141.446219
7.604760,-16.865599,141.446219
7.970520,-16.550639,141.446219
7.853680,-15.956279,141.446219
7.985760,-15.494000,141.446219
8.082280,-15.092680,141.446219
8.326120,-14.747240,141.446219
8.331200,-14.203680,141.446219
8.783320,-13.751560,141.446219
8.554720,-13.050520,141.446219
8.661400,-12.522200,141.446219
8.874760,-12.110720,141.446219
9.083040,-11.643360,141.446219
9.001760,-11.064240,141.446219
8.890000,-10.353040,141.446219
8.605520,-9.936480,141.446219
8.011160,-9.692640,141.446219
7.462520,-9.616440,141.446219
7.000240,-9.372600,141.446219
6.598920,-9.779000,141.446219
6.934200,-9.179560,141.446219
2.509520,8.768080,141.446219
2.870200,8.376920,141.446219
2.458720,7.924800,141.446219
2.534920,7.447280,141.446219
2.062480,6.888480,141.446219
1.544320,6.822440,141.446219
1.097280,6.629400,141.446219
0.624840,6.659880,141.446219
9.372600,35.981639,141.970093
8.945880,35.631119,141.970093
8.478520,35.702239,141.970093
8.036560,35.681919,141.970093
7.609840,35.676839,141.970093
7.162800,35.727639,141.970093
6.710680,35.666679,141.970093
6.289040,35.676839,141.970093
5.750560,35.372039,141.970093
5.176520,35.438079,141.970093
4.622800,35.443159,141.970093
4.211320,35.351719,141.970093
3.825240,35.453319,141.970093
3.332480,35.397439,141.970093
2.844800,35.265359,141.970093
2.377440,35.178999,141.970093
2.860040,35.626039,141.970093
8.300720,10.668000,141.970093
8.900160,11.018520,141.970093
8.437880,11.475720,141.970093
8.366760,12.070080,141.970093
8.569960,12.435840,141.970093
8.625840,12.852400,141.970093
8.839200,13.314680,141.970093
9.037320,13.721080,141.970093
8.991600,14.183360,141.970093
9.093200,14.676120,141.970093
9.372600,15.123160,141.970093
9.291320,15.671799,141.970093
9.519920,16.169639,141.970093
9.768840,16.718279,141.970093
9.728200,17.226279,141.970093
9.799320,17.734279,141.970093
9.941560,18.354039,141.970093
9.890760,18.790919,141.970093
9.865360,19.278599,141.970093
9.809480,19.776439,141.970093
9.377680,20.264119,141.970093
8.920480,20.431759,141.970093
8.509000,20.553679,141.970093
8.122920,21.087079,141.970093
7.569200,21.005799,141.970093
7.965440,21.107399,141.970093
8.158480,21.681439,141.970093
8.199120,22.179279,141.970093
8.285480,22.661879,141.970093
8.402320,23.286719,141.970093
8.488680,23.896319,141.970093
8.432800,24.292559,141.970093
8.468360,24.805639,141.970093
8.509000,25.318719,141.970093
8.519160,25.831799,141.970093
8.727440,26.294079,141.970093
8.859520,26.781759,141.970093
8.773160,27.177999,141.970093
9.098280,27.533599,141.970093
9.499600,27.706319,141.970093
9.306560,28.295599,141.970093
9.342120,29.011879,141.970093
9.768840,29.240479,141.970093
9.464040,29.809439,141.970093
9.494520,30.251399,141.970093
9.575800,30.662879,141.970093
9.692640,31.094679,141.970093
9.819640,31.536639,141.970093
9.855200,32.130999,141.970093
10.048240,32.527239,141.970093
10.226040,32.989519,141.970093
10.373360,33.446719,141.970093
10.556240,33.858199,141.970093
10.480040,34.386519,141.970093
10.474960,34.924999,141.970093
0.187960,-11.841480,141.970093
0.777240,-12.298680,141.970093
1.290320,-12.623800,141.970093
1.391920,-13.289280,141.970093
1.691640,-13.736320,141.970093
1.701800,-14.376400,141.970093
1.701800,-14.935200,141.970093
1.905000,-15.346680,141.970093
1.986280,-15.880079,141.970093
2.021840,-16.398239,141.970093
1.991360,-16.916399,141.970093
2.103120,-17.378679,141.970093
2.382520,-17.785079,141.970093
-1.722120,7.818120,141.970093
-2.153920,8.092440,141.970093
-2.560320,8.290560,141.970093
-3.068320,8.260080,141.970093
-3.510280,8.265160,141.970093
-4.089400,8.453120,141.970093
-4.546600,8.636000,141.970093
-4.973320,8.666480,141.970093
-5.547360,8.656320,141.970093
-6.131560,8.722360,141.970093
-6.614160,8.757920,141.970093
-7.081520,8.798560,141.970093
-7.655560,8.768080,141.970093
-8.107680,8.834120,141.970093
-8.620760,8.854440,141.970093
-9.067800,8.864600,141.970093
-9.672320,8.752840,141.970093
-10.144760,8.818880,141.970093
-10.561320,8.630920,141.970093
-10.982960,8.534400,141.970093
-11.450320,8.702040,141.970093
-11.963400,8.636000,141.970093
-12.481560,8.717280,141.970093
-13.070840,8.651240,141.970093
-13.502640,8.702040,141.970093
-13.990320,8.747760,141.970093
-14.478000,8.849360,141.970093
-15.072360,8.829040,141.970093
-15.534640,8.879840,141.970093
-16.078199,8.829040,141.970093
-16.733519,8.569960,141.970093
-17.175479,8.432800,141.970093
-17.561559,7.965440,141.970093
-17.835879,7.442200,141.970093
-18.028919,6.934200,141.970093
-18.059399,6.334760,141.970093
-18.206719,5.750560,141.970093
-18.201639,5.171440,141.970093
-18.247359,4.754880,141.970093
-18.282919,4.333240,141.970093
-18.343879,3.845560,141.970093
-17.993359,3.195320,141.970093
-18.155919,2.611120,141.970093
-18.369279,2.148840,141.970093
-18.369279,1.691640,141.970093
-18.242279,1.092200,141.970093
-18.303239,0.543560,141.970093
-18.282919,0.050800,141.970093
-18.420079,-0.543560,141.970093
-18.587719,-1.005840,141.970093
-18.536919,-1.549400,141.970093
-18.745199,-2.108200,141.970093
-18.648679,-2.580640,141.970093
-18.633439,-3.073400,141.970093
-18.643599,-3.510280,141.970093
-18.719799,-4.124960,141.970093
-18.755359,-4.546600,141.970093
-18.770599,-4.968240,141.970093
-18.740119,-5.506720,141.970093
-18.613119,-5.979160,141.970093
-18.450559,-6.385560,141.970093
-18.653759,-6.908800,141.970093
-18.308319,-7.452360,141.970093
-18.618199,-8.077200,141.970093
-18.628359,-8.483600,141.970093
-18.638519,-8.940800,141.970093
-18.496279,-9.438640,141.970093
-18.567399,-9.956800,141.970093
-18.008599,-10.312400,141.970093
-17.480279,-10.332720,141.970093
-16.941799,-10.449560,141.970093
-16.540479,-10.469880,141.970093
-16.027399,-10.566400,141.970093
-15.433040,-10.520680,141.970093
-15.021560,-10.683240,141.970093
-14.610080,-10.698480,141.970093
-14.163040,-10.922000,141.970093
-13.731240,-10.906760,141.970093
-13.182600,-10.998200,141.970093
-12.623800,-10.886440,141.970093
-12.085320,-10.937240,141.970093
-11.612880,-11.247120,141.970093
-11.069320,-11.211560,141.970093
-10.566400,-11.313160,141.970093
-10.104120,-11.308080,141.970093
-9.657080,-11.404600,141.970093
-9.255760,-11.379200,141.970093
-8.742680,-11.399520,141.970093
-8.133080,-11.308080,141.970093
-7.609840,-11.165840,141.970093
-7.178040,-11.104880,141.970093
-6.548120,-11.074400,141.970093
-5.994400,-11.176000,141.970093
-5.527040,-11.089640,141.970093
-5.024120,-11.069320,141.970093
-4.511040,-11.054080,141.970093
-3.997960,-11.059160,141.970093
-3.515360,-11.008360,141.970093
-3.103880,-10.922000,141.970093
-2.687320,-10.906760,141.970093
-2.230120,-10.789920,141.970093
-1.706880,-10.764520,141.970093
-1.249680,-10.546080,141.970093
8.895080,27.828239,142.436818
8.605520,28.447999,142.436818
8.727440,28.910279,142.436818
8.783320,29.311599,142.436818
8.950960,29.763719,142.436818
8.961120,30.266639,142.436818
9.189720,30.759399,142.436818
9.098280,31.175959,142.436818
9.296400,31.622999,142.436818
9.331960,32.151319,142.436818
9.641840,32.552639,142.436818
9.748520,32.994599,142.436818
9.763760,33.411159,142.436818
9.839960,33.924239,142.436818
9.875520,34.549079,142.436818
9.692640,35.077399,142.436818
9.301480,35.245039,142.436818
8.666480,35.575239,142.436818
8.194040,35.565079,142.436818
7.741920,35.615879,142.436818
7.274560,35.671759,142.436818
6.847840,35.610799,142.436818
6.410960,35.681919,142.436818
5.908040,35.717479,142.436818
5.516880,35.641279,142.436818
5.085080,35.544759,142.436818
4.688840,35.585399,142.436818
4.206240,35.676839,142.436818
3.743960,35.641279,142.436818
3.286760,35.544759,142.436818
2.788920,35.473639,142.436818
2.341880,36.067999,142.436818
-1.305560,7.604760,142.436818
-1.767840,7.802880,142.436818
-2.311400,7.955280,142.436818
-2.778760,8.128000,142.436818
-3.210560,8.249920,142.436818
-3.667760,8.366760,142.436818
-4.124960,8.524240,142.436818
-4.582160,8.554720,142.436818
-5.008880,8.666480,142.436818
-5.588000,8.605520,142.436818
-6.024880,8.691880,142.436818
-6.487160,8.717280,142.436818
-6.913880,8.798560,142.436818
-7.371080,8.818880,142.436818
-7.777480,8.793480,142.436818
-8.219440,8.869680,142.436818
-8.676640,8.839200,142.436818
-9.144000,8.798560,142.436818
-9.570720,8.935720,142.436818
-10.124440,8.727440,142.436818
-10.617200,8.575040,142.436818
-11.160760,8.717280,142.436818
-11.724640,8.676640,142.436818
-12.166600,8.696960,142.436818
-12.766040,8.590280,142.436818
-13.223240,8.696960,142.436818
-13.716000,8.752840,142.436818
-14.188440,8.844280,142.436818
-14.732000,8.656320,142.436818
-15.331440,8.793480,142.436818
-15.824199,8.798560,142.436818
-16.225519,8.732520,142.436818
-16.631919,8.590280,142.436818
-17.033239,8.387080,142.436818
-17.439639,8.092440,142.436818
-17.703799,7.447280,142.436818
-17.922239,6.888480,142.436818
-18.023839,6.365240,142.436818
-18.110199,5.862320,142.436818
-18.227039,5.420360,142.436818
-18.160999,4.810760,142.436818
-18.267679,4.277360,142.436818
-18.140679,3.622040,142.436818
-17.973039,3.068320,142.436818
-18.521679,2.910840,142.436818
-18.430239,2.387600,142.436818
-18.562319,1.905000,142.436818
-18.547079,1.407160,142.436818
-18.557239,0.939800,142.436818
-18.562319,0.502920,142.436818
-18.521679,-0.101600,142.436818
-18.674079,-0.568960,142.436818
-18.780759,-1.132840,142.436818
-18.912839,-1.569720,142.436818
-18.862039,-2.133600,142.436818
-18.963639,-2.707640,142.436818
-18.922999,-3.185160,142.436818
-19.060159,-3.596640,142.436818
-18.953479,-3.992880,142.436818
-19.075399,-4.511040,142.436818
-19.014439,-4.978400,142.436818
-19.070319,-5.374640,142.436818
-18.902679,-5.755640,142.436818
-18.963639,-6.187440,142.436818
-18.973799,-6.639560,142.436818
-18.618199,-7.208520,142.436818
-18.282919,-7.640320,142.436818
-18.602959,-8.061960,142.436818
-18.470879,-8.620760,142.436818
-18.475959,-9.093200,142.436818
-18.795999,-9.560560,142.436818
-18.394679,-9.870440,142.436818
-17.846039,-10.160000,142.436818
-17.358359,-10.403840,142.436818
-16.799559,-10.480040,142.436818
-16.291559,-10.581640,142.436818
-15.707359,-10.586720,142.436818
-15.153640,-10.734040,142.436818
-14.742160,-10.800080,142.436818
-14.259560,-10.901680,142.436818
-13.665200,-10.972800,142.436818
-13.136880,-10.947400,142.436818
-12.669520,-10.906760,142.436818
-12.176760,-10.805160,142.436818
-11.663680,-10.693400,142.436818
-11.049000,-11.079480,142.436818
-10.510520,-11.074400,142.436818
-9.961880,-10.957560,142.436818
-9.423400,-11.196320,142.436818
-8.895080,-11.191240,142.436818
-8.387080,-11.089640,142.436818
-7.797800,-11.165840,142.436818
-7.284720,-11.049000,142.436818
-6.802120,-11.089640,142.436818
-6.319520,-11.049000,142.436818
-5.801360,-10.982960,142.436818
-5.354320,-11.018520,142.436818
-4.953000,-11.018520,142.436818
-4.551680,-11.084560,142.436818
-4.079240,-11.028680,142.436818
-3.586480,-10.916920,142.436818
-3.048000,-10.927080,142.436818
-2.514600,-10.754360,142.436818
-1.965960,-10.662920,142.436818
-1.508760,-10.591800,142.436818
9.753600,34.559239,142.941643
9.326880,34.371279,142.941643
9.514840,35.077399,142.941643
9.128760,35.407599,142.941643
8.503920,35.478719,142.941643
7.980680,35.554919,142.941643
7.477760,35.565079,142.941643
7.000240,35.636199,142.941643
6.548120,35.509199,142.941643
6.035040,35.468559,142.941643
5.466080,35.285679,142.941643
4.886960,35.168839,142.941643
4.287520,35.184079,142.941643
3.825240,35.067239,142.941643
3.408680,34.975799,142.941643
2.921000,34.899599,142.941643
2.448560,34.813239,142.941643
2.230120,34.391599,142.941643
2.433320,33.827719,142.941643
2.534920,33.314639,142.941643
2.265680,32.689799,142.941643
2.788920,32.481519,142.941643
2.961640,32.003999,142.941643
3.083560,31.577279,142.941643
3.042920,30.927039,142.941643
2.783840,30.307279,142.941643
3.429000,30.596839,142.941643
3.515360,29.946599,142.941643
3.616960,29.362399,142.941643
3.733800,28.945839,142.941643
4.373880,28.950919,142.941643
-1.148080,7.853680,142.941643
-1.706880,7.802880,142.941643
-2.143760,7.848600,142.941643
-2.682240,8.072120,142.941643
-3.251200,8.214360,142.941643
-3.799840,8.361680,142.941643
-4.262120,8.361680,142.941643
-4.592320,8.793480,142.941643
-5.100320,8.544560,142.941643
-5.694680,8.529320,142.941643
-6.141720,8.630920,142.941643
-6.710680,8.605520,142.941643
-7.208520,8.702040,142.941643
-7.757160,8.747760,142.941643
-8.300720,8.798560,142.941643
-8.930640,8.788400,142.941643
-9.525000,8.707120,142.941643
-9.916160,8.813800,142.941643
-10.551160,8.696960,142.941643
-11.150600,8.432800,142.941643
-11.582400,8.488680,142.941643
-12.171680,8.407400,142.941643
-12.628880,8.539480,142.941643
-13.253720,8.503920,142.941643
-13.817600,8.580120,142.941643
-14.249400,8.686800,142.941643
-14.853920,8.295640,142.941643
-15.407640,8.554720,142.941643
-15.941039,8.493760,142.941643
-16.570959,8.341360,142.941643
-17.124679,7.980680,142.941643
-17.266919,7.569200,142.941643
-17.378679,7.040880,142.941643
-17.586959,6.568440,142.941643
-17.774919,6.050280,142.941643
-17.739359,5.582920,142.941643
-17.917159,5.034280,142.941643
-17.891759,4.465320,142.941643
-18.013679,4.003040,142.941643
-17.927319,3.510280,142.941643
-17.785079,3.027680,142.941643
-18.160999,2.418080,142.941643
-18.298159,2.011680,142.941643
-18.267679,1.518920,142.941643
-18.237199,1.021080,142.941643
-18.145759,0.604520,142.941643
-18.232119,0.116840,142.941643
-18.257519,-0.330200,142.941643
-18.211799,-0.843280,142.941643
-18.475959,-1.351280,142.941643
-18.526759,-1.905000,142.941643
-18.587719,-2.458720,142.941643
-18.648679,-2.905760,142.941643
-18.643599,-3.429000,142.941643
-18.541999,-3.850640,142.941643
-18.679159,-4.297680,142.941643
-18.597879,-4.724400,142.941643
-18.724879,-5.257800,142.941643
-19.126199,-5.709920,142.941643
-18.577559,-6.060440,142.941643
-18.719799,-6.573520,142.941643
-18.963639,-7.056120,142.941643
-18.501359,-7.112000,142.941643
-18.541999,-7.650480,142.941643
-18.557239,-8.102600,142.941643
-18.516599,-8.534400,142.941643
-18.384519,-8.986520,142.941643
-18.298159,-9.443720,142.941643
-18.420079,-9.951720,142.941643
-17.952719,-10.043160,142.941643
-17.546319,-10.307320,142.941643
-17.017999,-10.424160,142.941643
-16.540479,-10.500360,142.941643
-16.078199,-10.607040,142.941643
-15.433040,-10.571480,142.941643
-14.925040,-10.769600,142.941643
-14.376400,-10.678160,142.941643
-13.812520,-10.647680,142.941643
-13.289280,-10.774680,142.941643
-12.816840,-10.810240,142.941643
-12.176760,-10.642600,142.941643
-11.673840,-10.581640,142.941643
-11.262360,-10.876280,142.941643
-10.815320,-11.003280,142.941643
-10.398760,-11.008360,142.941643
-9.946640,-11.028680,142.941643
-9.413240,-10.977880,142.941643
-8.895080,-11.150600,142.941643
-8.432800,-11.094720,142.941643
-7.975600,-11.104880,142.941643
-7.477760,-11.054080,142.941643
-6.934200,-11.120120,142.941643
-6.482080,-10.927080,142.941643
-5.948680,-11.013440,142.941643
-5.476240,-11.069320,142.941643
-4.937760,-10.896600,142.941643
-4.358640,-11.043920,142.941643
-3.850640,-10.916920,142.941643
-3.302000,-10.911840,142.941643
-2.844800,-10.795000,142.941643
-2.255520,-10.871200,142.941643
-1.783080,-10.612120,142.941643
-1.330960,-10.464800,142.941643
8.849360,15.478760,142.941643
8.473440,16.118839,142.941643
8.636000,16.657319,142.941643
9.001760,17.144999,142.941643
9.072880,17.612359,142.941643
8.971280,18.110199,142.941643
8.890000,18.552159,142.941643
8.950960,18.953479,142.941643
9.042400,19.370039,142.941643
8.945880,19.796759,142.941643
8.712200,20.284439,142.941643
8.107680,20.238719,142.941643
7.650480,20.096479,142.941643
7.249160,20.309839,142.941643
6.720840,20.284439,142.941643
6.309360,20.396199,142.941643
5.831840,20.563839,142.941643
5.252720,20.467319,142.941643
8.067040,31.384239,143.446468
8.402320,31.653479,143.446468
8.630920,32.064959,143.446468
8.676640,32.461199,143.446468
8.879840,32.908239,143.446468
9.042400,33.340039,143.446468
9.118600,33.781999,143.446468
9.220200,34.249359,143.446468
9.555480,34.696399,143.446468
9.210040,35.026599,143.446468
8.646160,35.250119,143.446468
7.940040,35.382199,143.446468
7.437120,35.366959,143.446468
6.954520,35.392359,143.446468
6.543040,35.468559,143.446468
6.055360,35.326319,143.446468
5.491480,35.072319,143.446468
5.090160,35.021519,143.446468
4.699000,35.097719,143.446468
4.277360,34.996119,143.446468
3.774440,34.818319,143.446468
3.291840,34.787839,143.446468
3.596640,34.218879,143.446468
2.987040,33.787079,143.446468
3.068320,33.314639,143.446468
2.971800,32.791399,143.446468
3.291840,32.237679,143.446468
3.652520,31.922719,143.446468
3.840480,31.516319,143.446468
3.835400,30.947359,143.446468
-2.042160,-10.627360,143.446468
-1.508760,-10.408920,143.446468
-1.244600,-9.982200,143.446468
-0.929640,-9.636760,143.446468
-1.127760,-9.189720,143.446468
-1.021080,-8.793480,143.446468
-1.066800,-8.290560,143.446468
-1.188720,-7.807960,143.446468
-1.076960,-7.299960,143.446468
-1.031240,-6.746240,143.446468
-0.934720,-6.151880,143.446468
-0.924560,-5.628640,143.446468
-0.843280,-5.069840,143.446468
-0.828040,-4.409440,143.446468
-1.010920,-3.957320,143.446468
-0.782320,-3.317240,143.446468
-0.767080,-2.839720,143.446468
-0.762000,-2.392680,143.446468
-0.695960,-1.950720,143.446468
-0.574040,-1.366520,143.446468
-0.609600,-0.949960,143.446468
-0.472440,-0.381000,143.446468
-0.640080,-0.015240,143.446468
-0.487680,0.533400,143.446468
-0.594360,1.026160,143.446468
-0.248920,1.437640,143.446468
-0.594360,1.788160,143.446468
-0.350520,2.123440,143.446468
0.081280,2.484120,143.446468
-0.487680,2.915920,143.446468
-0.756920,3.383280,143.446468
-0.695960,4.018280,143.446468
-0.675640,4.592320,143.446468
-0.690880,5.125720,143.446468
-0.726440,5.745480,143.446468
-0.828040,6.212840,143.446468
-0.838200,6.878320,143.446468
-1.259840,7.101840,143.446468
-1.468120,7.569200,143.446468
-1.894840,7.747000,143.446468
-2.352040,8.051800,143.446468
-2.941320,8.067040,143.446468
-3.393440,8.204200,143.446468
-3.865880,8.285480,143.446468
-4.348480,8.371840,143.446468
-4.831080,8.448040,143.446468
-5.267960,8.478520,143.446468
-5.679440,8.514080,143.446468
-6.187440,8.519160,143.446468
-6.664960,8.519160,143.446468
-7.117080,8.585200,143.446468
-7.503160,8.727440,143.446468
-8.031480,8.727440,143.446468
-8.493760,8.712200,143.446468
-8.986520,8.813800,143.446468
-9.433560,8.763000,143.446468
-9.946640,8.763000,143.446468
-10.495280,8.757920,143.446468
-10.937240,8.442960,143.446468
-11.511280,8.280400,143.446468
-12.029440,8.326120,143.446468
-12.481560,8.534400,143.446468
-13.004800,8.122920,143.446468
-13.467080,8.239760,143.446468
-13.909040,8.168640,143.446468
-14.315440,8.168640,143.446468
-14.813280,8.122920,143.446468
-15.229840,8.153400,143.446468
-15.717519,8.046720,143.446468
-16.357599,8.077200,143.446468
-16.804639,7.848600,143.446468
-17.089119,7.310120,143.446468
-17.129759,6.908800,143.446468
-17.205959,6.451600,143.446468
-17.343119,6.075680,143.446468
-17.398999,5.674360,143.446468
-17.566639,5.227320,143.446468
-17.561559,4.744720,143.446468
-17.607279,4.216400,143.446468
-17.769839,3.789680,143.446468
-17.739359,3.332480,143.446468
-17.668239,2.794000,143.446468
-17.947639,2.209800,143.446468
-17.993359,1.762760,143.446468
-18.064479,1.193800,143.446468
-18.145759,0.589280,143.446468
-18.130519,0.132080,143.446468
-18.018759,-0.284480,143.446468
-18.054319,-0.695960,143.446468
-18.150839,-1.168400,143.446468
-18.475959,-1.681480,143.446468
-18.511519,-2.174240,143.446468
-18.562319,-2.636520,143.446468
-18.613119,-3.053080,143.446468
-18.597879,-3.556000,143.446468
-18.567399,-4.048760,143.446468
-18.714719,-4.592320,143.446468
-18.694399,-5.120640,143.446468
-18.750279,-5.628640,143.446468
-18.435319,-6.217920,143.446468
-18.770599,-6.873240,143.446468
-18.354039,-7.411720,143.446468
-18.567399,-8.006080,143.446468
-18.242279,-8.432800,143.446468
-18.191479,-8.884920,143.446468
-17.896839,-9.301480,143.446468
-17.891759,-9.936480,143.446468
-17.434559,-10.215880,143.446468
-17.144999,-10.734040,143.446468
-16.824959,-10.408920,143.446468
-16.413479,-10.459720,143.446468
-15.951199,-10.525760,143.446468
-15.488920,-10.500360,143.446468
-14.980920,-10.535920,143.446468
-14.538960,-10.622280,143.446468
-14.127480,-10.515600,143.446468
-13.705840,-10.561320,143.446468
-13.248640,-10.586720,143.446468
-12.588240,-10.525760,143.446468
-12.192000,-10.683240,143.446468
-11.795760,-10.901680,143.446468
-11.267440,-11.201400,143.446468
-10.835640,-11.308080,143.446468
-10.256520,-11.247120,143.446468
-9.794240,-11.282680,143.446468
-9.291320,-11.358880,143.446468
-8.879840,-11.379200,143.446468
-8.387080,-11.379200,143.446468
-7.980680,-11.303000,143.446468
-7.548880,-11.318240,143.446468
-7.142480,-11.231880,143.446468
-6.619240,-11.262360,143.446468
-6.096000,-11.323320,143.446468
-5.709920,-11.191240,143.446468
-5.267960,-11.236960,143.446468
-4.739640,-11.145520,143.446468
-4.282440,-11.125200,143.446468
-3.835400,-11.140440,143.446468
-3.362960,-11.074400,143.446468
-2.844800,-11.125200,143.446468
-2.367280,-10.977880,143.446468
-1.910080,-10.962640,143.446468
-1.417320,-11.069320,143.446468
8.453120,18.059399,143.446468
8.453120,18.587719,143.446468
8.366760,19.253199,143.446468
8.092440,19.654519,143.446468
7.716520,19.898359,143.446468
7.274560,20.137119,143.446468
6.797040,20.264119,143.446468
6.278880,20.513039,143.446468
5.872480,20.599399,143.446468
5.201920,20.548599,143.446468
4.638040,20.375879,143.446468
4.231640,20.406359,143.446468
3.647440,20.269199,143.446468
3.149600,20.248879,143.446468
2.992120,19.837399,143.446468
2.672080,19.491959,143.446468
3.007360,18.943319,143.446468
8.122920,33.070799,143.922718
8.371840,33.563559,143.922718
8.630920,34.234119,143.922718
8.376920,34.716719,143.922718
8.001000,35.326319,143.922718
7.406640,35.285679,143.922718
6.852920,35.275519,143.922718
6.172200,35.245039,143.922718
5.745480,35.178999,143.922718
5.161280,35.107879,143.922718
4.704080,35.112959,143.922718
4.404360,34.767519,143.922718
-1.376680,-10.139680,143.922718
-1.432560,-9.687560,143.922718
-1.280160,-9.113520,143.922718
-1.264920,-8.707120,143.922718
-1.163320,-8.280400,143.922718
-1.193800,-7.879080,143.922718
-1.143000,-7.406640,143.922718
-1.097280,-6.888480,143.922718
-0.833120,-6.441440,143.922718
-0.741680,-5.969000,143.922718
-0.751840,-5.552440,143.922718
-0.746760,-5.120640,143.922718
-0.670560,-4.704080,143.922718
-0.706120,-4.216400,143.922718
-0.660400,-3.718560,143.922718
-0.797560,-3.235960,143.922718
